time,x,z
211.29,54854.3,10675.4
211.3,54856.9,10675.4
211.31,54859.5,10675.4
211.32,54862.1,10675.4
211.33,54864.7,10675.4
211.34,54867.2,10675.4
211.35,54869.8,10675.4
211.36,54872.4,10675.4
211.37,54875,10675.4
211.38,54877.6,10675.3
211.39,54880.2,10675.3
211.4,54882.8,10675.3
211.41,54885.4,10675.3
211.42,54888,10675.3
211.43,54890.6,10675.3
211.44,54893.2,10675.3
211.45,54895.8,10675.3
211.46,54898.4,10675.3
211.47,54901,10675.3
211.48,54903.6,10675.3
211.49,54906.2,10675.3
211.5,54908.8,10675.3
211.51,54911.4,10675.3
211.52,54914,10675.3
211.53,54916.6,10675.3
211.54,54919.2,10675.3
211.55,54921.8,10675.3
211.56,54924.4,10675.3
211.57,54927,10675.3
211.58,54929.6,10675.3
211.59,54932.2,10675.3
211.6,54934.8,10675.3
211.61,54937.4,10675.3
211.62,54940,10675.3
211.63,54942.6,10675.3
211.64,54945.2,10675.3
211.65,54947.8,10675.3
211.66,54950.4,10675.3
211.67,54953,10675.3
211.68,54955.6,10675.3
211.69,54958.2,10675.3
211.7,54960.8,10675.3
211.71,54963.4,10675.3
211.72,54966,10675.3
211.73,54968.6,10675.3
211.74,54971.2,10675.3
211.75,54973.8,10675.3
211.76,54976.4,10675.3
211.77,54979,10675.3
211.78,54981.6,10675.3
211.79,54984.2,10675.3
211.8,54986.8,10675.3
211.81,54989.4,10675.3
211.82,54992,10675.2
211.83,54994.6,10675.2
211.84,54997.2,10675.2
211.85,54999.8,10675.2
211.86,55002.4,10675.2
211.87,55005,10675.2
211.88,55007.6,10675.2
211.89,55010.2,10675.2
211.9,55012.8,10675.2
211.91,55015.4,10675.2
211.92,55018,10675.2
211.93,55020.6,10675.2
211.94,55023.2,10675.2
211.95,55025.8,10675.2
211.96,55028.4,10675.2
211.97,55031,10675.2
211.98,55033.6,10675.2
211.99,55036.2,10675.2
212,55038.8,10675.2
212.01,55041.4,10675.2
212.02,55044,10675.2
212.03,55046.6,10675.2
212.04,55049.2,10675.2
212.05,55051.8,10675.2
212.06,55054.4,10675.2
212.07,55057,10675.2
212.08,55059.6,10675.2
212.09,55062.2,10675.2
212.1,55064.8,10675.2
212.11,55067.4,10675.2
212.12,55070,10675.2
212.13,55072.6,10675.2
212.14,55075.2,10675.2
212.15,55077.8,10675.2
212.16,55080.4,10675.2
212.17,55083,10675.2
212.18,55085.6,10675.2
212.19,55088.2,10675.2
212.2,55090.8,10675.2
212.21,55093.4,10675.2
212.22,55096,10675.2
212.23,55098.6,10675.2
212.24,55101.2,10675.2
212.25,55103.8,10675.2
212.26,55106.4,10675.2
212.27,55109,10675.1
212.28,55111.6,10675.1
212.29,55114.2,10675.1
212.3,55116.8,10675.1
212.31,55119.4,10675.1
212.32,55122,10675.1
212.33,55124.6,10675.1
212.34,55127.2,10675.1
212.35,55129.8,10675.1
212.36,55132.4,10675.1
212.37,55135,10675.1
212.38,55137.6,10675.1
212.39,55140.2,10675.1
212.4,55142.8,10675.1
212.41,55145.4,10675.1
212.42,55148,10675.1
212.43,55150.6,10675.1
212.44,55153.2,10675.1
212.45,55155.7,10675.1
212.46,55158.3,10675.1
212.47,55160.9,10675.1
212.48,55163.5,10675.1
212.49,55166.1,10675.1
212.5,55168.7,10675.1
212.51,55171.3,10675.1
212.52,55173.9,10675.1
212.53,55176.5,10675.1
212.54,55179.1,10675.1
212.55,55181.7,10675.1
212.56,55184.3,10675.1
212.57,55186.9,10675.1
212.58,55189.5,10675.1
212.59,55192.1,10675.1
212.6,55194.7,10675.1
212.61,55197.3,10675.1
212.62,55199.9,10675.1
212.63,55202.5,10675.1
212.64,55205.1,10675.1
212.65,55207.7,10675.1
212.66,55210.3,10675.1
212.67,55212.9,10675.1
212.68,55215.5,10675.1
212.69,55218.1,10675.1
212.7,55220.7,10675.1
212.71,55223.3,10675.1
212.72,55225.9,10675.1
212.73,55228.5,10675.1
212.74,55231.1,10675.1
212.75,55233.7,10675
212.76,55236.3,10675
212.77,55238.9,10675
212.78,55241.5,10675
212.79,55244.1,10675
212.8,55246.7,10675
212.81,55249.3,10675
212.82,55251.9,10675
212.83,55254.5,10675
212.84,55257.1,10675
212.85,55259.7,10675
212.86,55262.3,10675
212.87,55264.9,10675
212.88,55267.5,10675
212.89,55270.1,10675
212.9,55272.7,10675
212.91,55275.3,10675
212.92,55277.9,10675
212.93,55280.5,10675
212.94,55283.1,10675
212.95,55285.7,10675
212.96,55288.3,10675
212.97,55290.9,10675
212.98,55293.5,10675
212.99,55296.1,10675
213,55298.7,10675
213.01,55301.3,10675
213.02,55303.9,10675
213.03,55306.5,10675
213.04,55309.1,10675
213.05,55311.7,10675
213.06,55314.3,10675
213.07,55316.9,10675
213.08,55319.5,10675
213.09,55322.1,10675
213.1,55324.7,10675
213.11,55327.3,10675
213.12,55329.9,10675
213.13,55332.5,10675
213.14,55335.1,10675
213.15,55337.7,10675
213.16,55340.3,10675
213.17,55342.9,10675
213.18,55345.5,10675
213.19,55348.1,10675
213.2,55350.7,10675
213.21,55353.3,10675
213.22,55355.9,10675
213.23,55358.5,10675
213.24,55361.1,10675
213.25,55363.7,10675
213.26,55366.3,10674.9
213.27,55368.9,10674.9
213.28,55371.5,10674.9
213.29,55374.1,10674.9
213.3,55376.7,10674.9
213.31,55379.3,10674.9
213.32,55381.9,10674.9
213.33,55384.5,10674.9
213.34,55387.1,10674.9
213.35,55389.7,10674.9
213.36,55392.3,10674.9
213.37,55394.9,10674.9
213.38,55397.5,10674.9
213.39,55400.1,10674.9
213.4,55402.7,10674.9
213.41,55405.3,10674.9
213.42,55407.9,10674.9
213.43,55410.5,10674.9
213.44,55413.1,10674.9
213.45,55415.7,10674.9
213.46,55418.3,10674.9
213.47,55420.9,10674.9
213.48,55423.5,10674.9
213.49,55426.1,10674.9
213.5,55428.7,10674.9
213.51,55431.3,10674.9
213.52,55433.9,10674.9
213.53,55436.5,10674.9
213.54,55439.1,10674.9
213.55,55441.7,10674.9
213.56,55444.3,10674.9
213.57,55446.9,10674.9
213.58,55449.5,10674.9
213.59,55452.1,10674.9
213.6,55454.7,10674.9
213.61,55457.3,10674.9
213.62,55459.9,10674.9
213.63,55462.5,10674.9
213.64,55465.1,10674.9
213.65,55467.7,10674.9
213.66,55470.2,10674.9
213.67,55472.8,10674.9
213.68,55475.4,10674.9
213.69,55478,10674.9
213.7,55480.6,10674.9
213.71,55483.2,10674.9
213.72,55485.8,10674.9
213.73,55488.4,10674.9
213.74,55491,10674.9
213.75,55493.6,10674.9
213.76,55496.2,10674.9
213.77,55498.8,10674.9
213.78,55501.4,10674.9
213.79,55504,10674.9
213.8,55506.6,10674.8
213.81,55509.2,10674.8
213.82,55511.8,10674.8
213.83,55514.4,10674.8
213.84,55517,10674.8
213.85,55519.6,10674.8
213.86,55522.2,10674.8
213.87,55524.8,10674.8
213.88,55527.4,10674.8
213.89,55530,10674.8
213.9,55532.6,10674.8
213.91,55535.2,10674.8
213.92,55537.8,10674.8
213.93,55540.4,10674.8
213.94,55543,10674.8
213.95,55545.6,10674.8
213.96,55548.2,10674.8
213.97,55550.8,10674.8
213.98,55553.4,10674.8
213.99,55556,10674.8
214,55558.6,10674.8
214.01,55561.2,10674.8
214.02,55563.8,10674.8
214.03,55566.4,10674.8
214.04,55569,10674.8
214.05,55571.6,10674.8
214.06,55574.2,10674.8
214.07,55576.8,10674.8
214.08,55579.4,10674.8
214.09,55582,10674.8
214.1,55584.6,10674.8
214.11,55587.2,10674.8
214.12,55589.8,10674.8
214.13,55592.4,10674.8
214.14,55595,10674.8
214.15,55597.6,10674.8
214.16,55600.2,10674.8
214.17,55602.8,10674.8
214.18,55605.4,10674.8
214.19,55608,10674.8
214.2,55610.6,10674.8
214.21,55613.2,10674.8
214.22,55615.8,10674.8
214.23,55618.4,10674.8
214.24,55621,10674.8
214.25,55623.6,10674.8
214.26,55626.2,10674.8
214.27,55628.8,10674.8
214.28,55631.4,10674.8
214.29,55634,10674.8
214.3,55636.6,10674.8
214.31,55639.2,10674.8
214.32,55641.8,10674.8
214.33,55644.4,10674.8
214.34,55647,10674.8
214.35,55649.6,10674.8
214.36,55652.2,10674.8
214.37,55654.8,10674.8
214.38,55657.4,10674.7
214.39,55660,10674.7
214.4,55662.6,10674.7
214.41,55665.2,10674.7
214.42,55667.8,10674.7
214.43,55670.4,10674.7
214.44,55673,10674.7
214.45,55675.6,10674.7
214.46,55678.2,10674.7
214.47,55680.8,10674.7
214.48,55683.4,10674.7
214.49,55686,10674.7
214.5,55688.6,10674.7
214.51,55691.2,10674.7
214.52,55693.8,10674.7
214.53,55696.4,10674.7
214.54,55699,10674.7
214.55,55701.6,10674.7
214.56,55704.2,10674.7
214.57,55706.8,10674.7
214.58,55709.4,10674.7
214.59,55712,10674.7
214.6,55714.6,10674.7
214.61,55717.2,10674.7
214.62,55719.8,10674.7
214.63,55722.4,10674.7
214.64,55725,10674.7
214.65,55727.6,10674.7
214.66,55730.2,10674.7
214.67,55732.8,10674.7
214.68,55735.4,10674.7
214.69,55738,10674.7
214.7,55740.6,10674.7
214.71,55743.2,10674.7
214.72,55745.8,10674.7
214.73,55748.4,10674.7
214.74,55751,10674.7
214.75,55753.6,10674.7
214.76,55756.2,10674.7
214.77,55758.8,10674.7
214.78,55761.4,10674.7
214.79,55764,10674.7
214.8,55766.6,10674.7
214.81,55769.2,10674.7
214.82,55771.8,10674.7
214.83,55774.4,10674.7
214.84,55777,10674.7
214.85,55779.6,10674.7
214.86,55782.2,10674.7
214.87,55784.8,10674.7
214.88,55787.4,10674.7
214.89,55790,10674.7
214.9,55792.6,10674.7
214.91,55795.2,10674.7
214.92,55797.8,10674.7
214.93,55800.4,10674.7
214.94,55803,10674.7
214.95,55805.6,10674.7
214.96,55808.2,10674.7
214.97,55810.8,10674.7
214.98,55813.4,10674.7
214.99,55816,10674.7
215,55818.6,10674.7
215.01,55821.1,10674.7
215.02,55823.7,10674.6
215.03,55826.3,10674.6
215.04,55828.9,10674.6
215.05,55831.5,10674.6
215.06,55834.1,10674.6
215.07,55836.7,10674.6
215.08,55839.3,10674.6
215.09,55841.9,10674.6
215.1,55844.5,10674.6
215.11,55847.1,10674.6
215.12,55849.7,10674.6
215.13,55852.3,10674.6
215.14,55854.9,10674.6
215.15,55857.5,10674.6
215.16,55860.1,10674.6
215.17,55862.7,10674.6
215.18,55865.3,10674.6
215.19,55867.9,10674.6
215.2,55870.5,10674.6
215.21,55873.1,10674.6
215.22,55875.7,10674.6
215.23,55878.3,10674.6
215.24,55880.9,10674.6
215.25,55883.5,10674.6
215.26,55886.1,10674.6
215.27,55888.7,10674.6
215.28,55891.3,10674.6
215.29,55893.9,10674.6
215.3,55896.5,10674.6
215.31,55899.1,10674.6
215.32,55901.7,10674.6
215.33,55904.3,10674.6
215.34,55906.9,10674.6
215.35,55909.5,10674.6
215.36,55912.1,10674.6
215.37,55914.7,10674.6
215.38,55917.3,10674.6
215.39,55919.9,10674.6
215.4,55922.5,10674.6
215.41,55925.1,10674.6
215.42,55927.7,10674.6
215.43,55930.3,10674.6
215.44,55932.9,10674.6
215.45,55935.5,10674.6
215.46,55938.1,10674.6
215.47,55940.7,10674.6
215.48,55943.3,10674.6
215.49,55945.9,10674.6
215.5,55948.5,10674.6
215.51,55951.1,10674.6
215.52,55953.7,10674.6
215.53,55956.3,10674.6
215.54,55958.9,10674.6
215.55,55961.5,10674.6
215.56,55964.1,10674.6
215.57,55966.7,10674.6
215.58,55969.3,10674.6
215.59,55971.9,10674.6
215.6,55974.5,10674.6
215.61,55977.1,10674.6
215.62,55979.7,10674.6
215.63,55982.3,10674.6
215.64,55984.9,10674.6
215.65,55987.5,10674.6
215.66,55990.1,10674.6
215.67,55992.7,10674.6
215.68,55995.3,10674.6
215.69,55997.9,10674.6
215.7,56000.5,10674.6
215.71,56003.1,10674.6
215.72,56005.7,10674.6
215.73,56008.3,10674.5
215.74,56010.9,10674.5
215.75,56013.5,10674.5
215.76,56016.1,10674.5
215.77,56018.7,10674.5
215.78,56021.3,10674.5
215.79,56023.9,10674.5
215.8,56026.5,10674.5
215.81,56029.1,10674.5
215.82,56031.7,10674.5
215.83,56034.3,10674.5
215.84,56036.9,10674.5
215.85,56039.5,10674.5
215.86,56042.1,10674.5
215.87,56044.7,10674.5
215.88,56047.3,10674.5
215.89,56049.9,10674.5
215.9,56052.5,10674.5
215.91,56055.1,10674.5
215.92,56057.7,10674.5
215.93,56060.3,10674.5
215.94,56062.9,10674.5
215.95,56065.5,10674.5
215.96,56068.1,10674.5
215.97,56070.7,10674.5
215.98,56073.3,10674.5
215.99,56075.9,10674.5
216,56078.5,10674.5
216.01,56081.1,10674.5
216.02,56083.7,10674.5
216.03,56086.3,10674.5
216.04,56088.9,10674.5
216.05,56091.5,10674.5
216.06,56094.1,10674.5
216.07,56096.7,10674.5
216.08,56099.3,10674.5
216.09,56101.9,10674.5
216.1,56104.5,10674.5
216.11,56107.1,10674.5
216.12,56109.7,10674.5
216.13,56112.3,10674.5
216.14,56114.9,10674.5
216.15,56117.5,10674.5
216.16,56120.1,10674.5
216.17,56122.7,10674.5
216.18,56125.3,10674.5
216.19,56127.9,10674.5
216.2,56130.5,10674.5
216.21,56133.1,10674.5
216.22,56135.7,10674.5
216.23,56138.3,10674.5
216.24,56140.9,10674.5
216.25,56143.5,10674.5
216.26,56146.1,10674.5
216.27,56148.7,10674.5
216.28,56151.3,10674.5
216.29,56153.9,10674.5
216.3,56156.5,10674.5
216.31,56159.1,10674.5
216.32,56161.7,10674.5
216.33,56164.3,10674.5
216.34,56166.9,10674.5
216.35,56169.5,10674.5
216.36,56172.1,10674.5
216.37,56174.7,10674.5
216.38,56177.3,10674.5
216.39,56179.9,10674.5
216.4,56182.5,10674.5
216.41,56185.1,10674.5
216.42,56187.7,10674.5
216.43,56190.3,10674.5
216.44,56192.9,10674.5
216.45,56195.5,10674.5
216.46,56198.1,10674.5
216.47,56200.7,10674.5
216.48,56203.3,10674.5
216.49,56205.9,10674.5
216.5,56208.4,10674.5
216.51,56211,10674.5
216.52,56213.6,10674.5
216.53,56216.2,10674.5
216.54,56218.8,10674.5
216.55,56221.4,10674.4
216.56,56224,10674.4
216.57,56226.6,10674.4
216.58,56229.2,10674.4
216.59,56231.8,10674.4
216.6,56234.4,10674.4
216.61,56237,10674.4
216.62,56239.6,10674.4
216.63,56242.2,10674.4
216.64,56244.8,10674.4
216.65,56247.4,10674.4
216.66,56250,10674.4
216.67,56252.6,10674.4
216.68,56255.2,10674.4
216.69,56257.8,10674.4
216.7,56260.4,10674.4
216.71,56263,10674.4
216.72,56265.6,10674.4
216.73,56268.2,10674.4
216.74,56270.8,10674.4
216.75,56273.4,10674.4
216.76,56276,10674.4
216.77,56278.6,10674.4
216.78,56281.2,10674.4
216.79,56283.8,10674.4
216.8,56286.4,10674.4
216.81,56289,10674.4
216.82,56291.6,10674.4
216.83,56294.2,10674.4
216.84,56296.8,10674.4
216.85,56299.4,10674.4
216.86,56302,10674.4
216.87,56304.6,10674.4
216.88,56307.2,10674.4
216.89,56309.8,10674.4
216.9,56312.4,10674.4
216.91,56315,10674.4
216.92,56317.6,10674.4
216.93,56320.2,10674.4
216.94,56322.8,10674.4
216.95,56325.4,10674.4
216.96,56328,10674.4
216.97,56330.6,10674.4
216.98,56333.2,10674.4
216.99,56335.8,10674.4
217,56338.4,10674.4
217.01,56341,10674.4
217.02,56343.6,10674.4
217.03,56346.2,10674.4
217.04,56348.8,10674.4
217.05,56351.4,10674.4
217.06,56354,10674.4
217.07,56356.6,10674.4
217.08,56359.2,10674.4
217.09,56361.8,10674.4
217.1,56364.4,10674.4
217.11,56367,10674.4
217.12,56369.6,10674.4
217.13,56372.2,10674.4
217.14,56374.8,10674.4
217.15,56377.4,10674.4
217.16,56380,10674.4
217.17,56382.6,10674.4
217.18,56385.2,10674.4
217.19,56387.8,10674.4
217.2,56390.4,10674.4
217.21,56393,10674.4
217.22,56395.6,10674.4
217.23,56398.2,10674.4
217.24,56400.8,10674.4
217.25,56403.4,10674.4
217.26,56406,10674.4
217.27,56408.6,10674.4
217.28,56411.2,10674.4
217.29,56413.8,10674.4
217.3,56416.4,10674.4
217.31,56419,10674.4
217.32,56421.6,10674.4
217.33,56424.2,10674.4
217.34,56426.8,10674.4
217.35,56429.4,10674.4
217.36,56432,10674.4
217.37,56434.6,10674.4
217.38,56437.2,10674.4
217.39,56439.8,10674.4
217.4,56442.4,10674.4
217.41,56445,10674.4
217.42,56447.6,10674.4
217.43,56450.2,10674.4
217.44,56452.8,10674.4
217.45,56455.4,10674.4
217.46,56458,10674.4
217.47,56460.6,10674.4
217.48,56463.2,10674.4
217.49,56465.8,10674.4
217.5,56468.4,10674.4
217.51,56471,10674.4
217.52,56473.6,10674.4
217.53,56476.2,10674.4
217.54,56478.8,10674.4
217.55,56481.4,10674.4
217.56,56484,10674.4
217.57,56486.6,10674.3
217.58,56489.2,10674.3
217.59,56491.8,10674.3
217.6,56494.4,10674.3
217.61,56497,10674.3
217.62,56499.6,10674.3
217.63,56502.2,10674.3
217.64,56504.8,10674.3
217.65,56507.4,10674.3
217.66,56510,10674.3
217.67,56512.6,10674.3
217.68,56515.2,10674.3
217.69,56517.8,10674.3
217.7,56520.4,10674.3
217.71,56523,10674.3
217.72,56525.6,10674.3
217.73,56528.2,10674.3
217.74,56530.8,10674.3
217.75,56533.4,10674.3
217.76,56536,10674.3
217.77,56538.6,10674.3
217.78,56541.2,10674.3
217.79,56543.8,10674.3
217.8,56546.4,10674.3
217.81,56549,10674.3
217.82,56551.6,10674.3
217.83,56554.2,10674.3
217.84,56556.8,10674.3
217.85,56559.4,10674.3
217.86,56562,10674.3
217.87,56564.6,10674.3
217.88,56567.2,10674.3
217.89,56569.8,10674.3
217.9,56572.4,10674.3
217.91,56575,10674.3
217.92,56577.6,10674.3
217.93,56580.2,10674.3
217.94,56582.8,10674.3
217.95,56585.4,10674.3
217.96,56588,10674.3
217.97,56590.6,10674.3
217.98,56593.2,10674.3
217.99,56595.8,10674.3
218,56598.4,10674.3
218.01,56601,10674.3
218.02,56603.6,10674.3
218.03,56606.2,10674.3
218.04,56608.8,10674.3
218.05,56611.4,10674.3
218.06,56614,10674.3
218.07,56616.6,10674.3
218.08,56619.2,10674.3
218.09,56621.8,10674.3
218.1,56624.4,10674.3
218.11,56627,10674.3
218.12,56629.5,10674.3
218.13,56632.1,10674.3
218.14,56634.7,10674.3
218.15,56637.3,10674.3
218.16,56639.9,10674.3
218.17,56642.5,10674.3
218.18,56645.1,10674.3
218.19,56647.7,10674.3
218.2,56650.3,10674.3
218.21,56652.9,10674.3
218.22,56655.5,10674.3
218.23,56658.1,10674.3
218.24,56660.7,10674.3
218.25,56663.3,10674.3
218.26,56665.9,10674.3
218.27,56668.5,10674.3
218.28,56671.1,10674.3
218.29,56673.7,10674.3
218.3,56676.3,10674.3
218.31,56678.9,10674.3
218.32,56681.5,10674.3
218.33,56684.1,10674.3
218.34,56686.7,10674.3
218.35,56689.3,10674.3
218.36,56691.9,10674.3
218.37,56694.5,10674.3
218.38,56697.1,10674.3
218.39,56699.7,10674.3
218.4,56702.3,10674.3
218.41,56704.9,10674.3
218.42,56707.5,10674.3
218.43,56710.1,10674.3
218.44,56712.7,10674.3
218.45,56715.3,10674.3
218.46,56717.9,10674.3
218.47,56720.5,10674.3
218.48,56723.1,10674.3
218.49,56725.7,10674.3
218.5,56728.3,10674.3
218.51,56730.9,10674.3
218.52,56733.5,10674.3
218.53,56736.1,10674.3
218.54,56738.7,10674.3
218.55,56741.3,10674.3
218.56,56743.9,10674.3
218.57,56746.5,10674.3
218.58,56749.1,10674.3
218.59,56751.7,10674.3
218.6,56754.3,10674.3
218.61,56756.9,10674.3
218.62,56759.5,10674.3
218.63,56762.1,10674.3
218.64,56764.7,10674.3
218.65,56767.3,10674.3
218.66,56769.9,10674.3
218.67,56772.5,10674.3
218.68,56775.1,10674.3
218.69,56777.7,10674.3
218.7,56780.3,10674.3
218.71,56782.9,10674.3
218.72,56785.5,10674.3
218.73,56788.1,10674.3
218.74,56790.7,10674.3
218.75,56793.3,10674.3
218.76,56795.9,10674.3
218.77,56798.5,10674.3
218.78,56801.1,10674.3
218.79,56803.7,10674.3
218.8,56806.3,10674.3
218.81,56808.9,10674.3
218.82,56811.5,10674.3
218.83,56814.1,10674.3
218.84,56816.7,10674.3
218.85,56819.3,10674.3
218.86,56821.9,10674.3
218.87,56824.5,10674.3
218.88,56827.1,10674.3
218.89,56829.7,10674.3
218.9,56832.3,10674.3
218.91,56834.9,10674.3
218.92,56837.5,10674.3
218.93,56840.1,10674.3
218.94,56842.7,10674.3
218.95,56845.3,10674.3
218.96,56847.9,10674.3
218.97,56850.5,10674.3
218.98,56853.1,10674.3
218.99,56855.7,10674.3
219,56858.3,10674.3
219.01,56860.9,10674.3
219.02,56863.5,10674.3
219.03,56866.1,10674.3
219.04,56868.7,10674.3
219.05,56871.3,10674.3
219.06,56873.9,10674.2
219.07,56876.5,10674.2
219.08,56879.1,10674.2
219.09,56881.7,10674.2
219.1,56884.3,10674.2
219.11,56886.9,10674.2
219.12,56889.5,10674.2
219.13,56892.1,10674.2
219.14,56894.7,10674.2
219.15,56897.3,10674.2
219.16,56899.9,10674.2
219.17,56902.5,10674.2
219.18,56905.1,10674.2
219.19,56907.7,10674.2
219.2,56910.3,10674.2
219.21,56912.9,10674.2
219.22,56915.5,10674.2
219.23,56918.1,10674.2
219.24,56920.7,10674.2
219.25,56923.3,10674.2
219.26,56925.9,10674.2
219.27,56928.5,10674.2
219.28,56931.1,10674.2
219.29,56933.7,10674.2
219.3,56936.3,10674.2
219.31,56938.9,10674.2
219.32,56941.5,10674.2
219.33,56944.1,10674.2
219.34,56946.7,10674.2
219.35,56949.3,10674.2
219.36,56951.9,10674.2
219.37,56954.5,10674.2
219.38,56957.1,10674.2
219.39,56959.7,10674.2
219.4,56962.3,10674.2
219.41,56964.9,10674.2
219.42,56967.5,10674.2
219.43,56970.1,10674.2
219.44,56972.7,10674.2
219.45,56975.3,10674.2
219.46,56977.9,10674.2
219.47,56980.5,10674.2
219.48,56983.1,10674.2
219.49,56985.7,10674.2
219.5,56988.3,10674.2
219.51,56990.9,10674.2
219.52,56993.5,10674.2
219.53,56996.1,10674.2
219.54,56998.7,10674.2
219.55,57001.3,10674.2
219.56,57003.9,10674.2
219.57,57006.5,10674.2
219.58,57009.1,10674.2
219.59,57011.7,10674.2
219.6,57014.3,10674.2
219.61,57016.9,10674.2
219.62,57019.5,10674.2
219.63,57022.1,10674.2
219.64,57024.7,10674.2
219.65,57027.3,10674.2
219.66,57029.9,10674.2
219.67,57032.5,10674.2
219.68,57035.1,10674.2
219.69,57037.7,10674.2
219.7,57040.3,10674.2
219.71,57042.9,10674.2
219.72,57045.5,10674.2
219.73,57048.1,10674.2
219.74,57050.7,10674.2
219.75,57053.3,10674.2
219.76,57055.9,10674.2
219.77,57058.5,10674.2
219.78,57061.1,10674.2
219.79,57063.7,10674.2
219.8,57066.3,10674.2
219.81,57068.9,10674.2
219.82,57071.5,10674.2
219.83,57074,10674.2
219.84,57076.6,10674.2
219.85,57079.2,10674.2
219.86,57081.8,10674.2
219.87,57084.4,10674.2
219.88,57087,10674.2
219.89,57089.6,10674.2
219.9,57092.2,10674.2
219.91,57094.8,10674.2
219.92,57097.4,10674.2
219.93,57100,10674.2
219.94,57102.6,10674.2
219.95,57105.2,10674.2
219.96,57107.8,10674.2
219.97,57110.4,10674.2
219.98,57113,10674.2
219.99,57115.6,10674.2
220,57118.2,10674.2
220.01,57120.8,10674.2
220.02,57123.4,10674.2
220.03,57126,10674.2
220.04,57128.6,10674.2
220.05,57131.2,10674.2
220.06,57133.8,10674.2
220.07,57136.4,10674.2
220.08,57139,10674.2
220.09,57141.6,10674.2
220.1,57144.2,10674.2
220.11,57146.8,10674.2
220.12,57149.4,10674.2
